Equatorial Guinea,GDP (current US$),8217369093,16298542028,13180195435,12289913729
Greece,"Personal remittances, received (% of GDP)",0.4924095,0.500800126,0.258979939,0.197253414
Greece,"Personal remittances, received (current US$)",1220107040,1499203153,509132167.4,400593183.9
Greece,GDP growth (annual %),0.599142055,-5.479037108,-0.437833918,1.505099308
Greece,GDP (current US$),2.48E+11,2.99E+11,1.97E+11,2.03E+11
Grenada,"Personal remittances, received (% of GDP)",3.859254739,3.693205257,4.336767732,4.074480881
Grenada,"Personal remittances, received (current US$)",26836111.11,28475102.22,43237918.01,45914603.71
Grenada,GDP growth (annual %),13.27306387,-0.511262754,6.443143733,5.05921616
Grenada,GDP (current US$),695370296.3,771013259.3,997007925.9,1126882296
Greenland,"Personal remittances, received (% of GDP)",,,,
Greenland,"Personal remittances, received (current US$)",,,,
Greenland,GDP growth (annual %),4.987491771,1.735825059,-2.529498324,0.987493074
Greenland,GDP (current US$),1849805733,2503156061,2499115623,
Guatemala,"Personal remittances, received (% of GDP)",11.26955087,10.23682225,10.30740587,11.17322048
Guatemala,"Personal remittances, received (current US$)",3066600000,4231750980,6572785056,8449200000
Guatemala,GDP growth (annual %),3.260111043,2.869487756,4.140044358,2.760338484
Guatemala,GDP (current US$),27211377225,41338521638,63767597194,75620095538
Guam,"Personal remittances, received (% of GDP)",,,,
Guam,"Personal remittances, received (current US$)",,,,
Guam,GDP growth (annual %),3.535461753,2.091612633,0.561471442,0.192049165
Guam,GDP (current US$),4197000000,4895000000,5710000000,5859000000
Guyana,"Personal remittances, received (% of GDP)",24.4021998,16.17989418,9.469884053,7.571263347
Guyana,"Personal remittances, received (current US$)",201289000,367805406.3,302773517.6,269173994.5
Guyana,GDP growth (annual %),-1.95095758,4.138443121,3.162407787,2.080177394
Guyana,GDP (current US$),824880550.3,2273225042,3197225182,3555205811
High income,"Personal remittances, received (% of GDP)",0.220257242,0.261975784,0.279870586,0.273308235
High income,"Personal remittances, received (current US$)",81674757034,1.17E+11,1.33E+11,1.38E+11
High income,GDP growth (annual %),2.80435081,2.93549698,2.326822479,2.256178521
High income,GDP (current US$),3.76E+13,4.54E+13,4.79E+13,5.10E+13
"China, Hong Kong SAR","Personal remittances, received (% of GDP)",0.163441678,0.148518539,0.125006794,0.127879662
"China, Hong Kong SAR","Personal remittances, received (current US$)",296761189.3,339569368.9,386750552.6,436898438.6
"China, Hong Kong SAR",GDP growth (annual %),7.388178026,6.767685414,2.387808053,3.838406307
"China, Hong Kong SAR",GDP (current US$),1.82E+11,2.29E+11,3.09E+11,3.42E+11
Honduras,"Personal remittances, received (% of GDP)",18.66408022,16.64314011,17.60517562,18.8436262
Honduras,"Personal remittances, received (current US$)",1805194920,2617906839,3667853295,4322761614
Honduras,GDP growth (annual %),6.050599222,3.731140344,3.840079971,4.788026945
Honduras,GDP (current US$),9672027224,15729644901,20833948912,22940179174
Heavily indebted poor countries (HIPC),"Personal remittances, received (% of GDP)",3.218658887,3.14722663,3.739982689,3.42035653
Heavily indebted poor countries (HIPC),"Personal remittances, received (current US$)",7407392068,14278459474,23867542095,24838429869
Heavily indebted poor countries (HIPC),GDP growth (annual %),6.079802595,5.864022377,4.921544707,5.168973749
Heavily indebted poor countries (HIPC),GDP (current US$),2.48E+11,4.74E+11,6.60E+11,7.52E+11
Croatia,"Personal remittances, received (% of GDP)",3.443909303,3.174078165,4.248107032,4.499208388
Croatia,"Personal remittances, received (current US$)",1561715801,1900192910,2103620410,2483626805
Croatia,GDP growth (annual %),4.109564989,-1.472916296,2.400591879,2.921363374
Croatia,GDP (current US$),45347181470,59865977192,49519006809,55201417479
Haiti,"Personal remittances, received (% of GDP)",22.87870238,22.25436737,25.16500588,32.3710653
Haiti,"Personal remittances, received (current US$)",986154000,1473804721,2195560227,2721841068
Haiti,GDP growth (annual %),1.805011319,-5.497792435,1.211218752,1.173279505
Haiti,GDP (current US$),4310358096,6622541529,8724656126,8408252995
Hungary,"Personal remittances, received (% of GDP)",1.69235097,1.58040671,3.763332692,3.474586422
Hungary,"Personal remittances, received (current US$)",1912955034,2069110166,4631687566,4856121528
Hungary,GDP growth (annual %),4.388215174,0.65529337,3.536425476,4.137063937
Hungary,GDP (current US$),1.13E+11,1.31E+11,1.23E+11,1.40E+11
IBRD only,"Personal remittances, received (% of GDP)",1.495204896,1.195341617,1.301148865,1.22732782
IBRD only,"Personal remittances, received (current US$)",1.42E+11,2.38E+11,3.30E+11,3.45E+11
IBRD only,GDP growth (annual %),6.895195789,7.312169938,3.839885675,4.859708837
IBRD only,GDP (current US$),9.59E+12,2.00E+13,2.59E+13,2.86E+13
IDA & IBRD total,"Personal remittances, received (% of GDP)",1.770088486,1.457688377,1.601275838,1.501466615
IDA & IBRD total,"Personal remittances, received (current US$)",1.81E+11,3.12E+11,4.40E+11,4.54E+11
IDA & IBRD total,GDP growth (annual %),6.870326389,7.241099801,3.861304311,4.81794031
IDA & IBRD total,GDP (current US$),1.03E+13,2.15E+13,2.80E+13,3.08E+13
IDA total,"Personal remittances, received (% of GDP)",5.502298517,5.285635901,5.42793532,5.400021609
IDA total,"Personal remittances, received (current US$)",38506425637,73708774432,1.10E+11,1.09E+11
IDA total,GDP growth (annual %),6.517133199,6.234791324,4.161145239,4.22581063
IDA total,GDP (current US$),7.55E+11,1.47E+12,2.11E+12,2.16E+12
IDA blend,"Personal remittances, received (% of GDP)",6.071561632,5.221207984,4.870140171,5.533406071
IDA blend,"Personal remittances, received (current US$)",20970437307,37115331349,49916569195,48379642127
IDA blend,GDP growth (annual %),6.386212681,6.275417131,3.873094127,2.717393058
IDA blend,GDP (current US$),3.67E+11,7.11E+11,1.02E+12,9.42E+11
Indonesia,"Personal remittances, received (% of GDP)",1.895843189,0.915919025,1.122044621,0.885298633
Indonesia,"Personal remittances, received (current US$)",5419620729,6916051073,9659168639,8989529971
Indonesia,GDP growth (annual %),5.692571304,6.223854181,4.8763223,5.067406366
Indonesia,GDP (current US$),2.86E+11,7.55E+11,8.61E+11,1.02E+12
IDA only,"Personal remittances, received (% of GDP)",4.94756847,5.355776916,6.020725916,5.29391116
IDA only,"Personal remittances, received (current US$)",17535988330,36593443082,59689025837,60439065468
IDA only,GDP growth (annual %),6.66011253,6.192775698,4.462011394,5.758166128
IDA only,GDP (current US$),3.84E+11,7.49E+11,1.07E+12,1.22E+12
Isle of Man,"Personal remittances, received (% of GDP)",,,,
Isle of Man,"Personal remittances, received (current US$)",,,,
Isle of Man,GDP growth (annual %),5.900004534,3.4,-0.9,
Isle of Man,GDP (current US$),3032409189,5920177689,6792417112,
India,"Personal remittances, received (% of GDP)",2.696926349,3.191660978,3.275817292,2.600031827
India,"Personal remittances, received (current US$)",22125089480,53479960083,68909693353,68967175500
India,GDP growth (annual %),7.923428667,8.497586876,7.996253786,7.167888861
India,GDP (current US$),8.20E+11,1.68E+12,2.10E+12,2.65E+12
Not classified,"Personal remittances, received (% of GDP)",,,,
Not classified,"Personal remittances, received (current US$)",,,,
Not classified,GDP growth (annual %),,,,
Not classified,GDP (current US$),,,,
Ireland,"Personal remittances, received (% of GDP)",0.242179515,0.296290987,0.207286997,0.179912851
Ireland,"Personal remittances, received (current US$)",512570605.6,658163144.7,603396879.9,596285186.5
Ireland,GDP growth (annual %),5.667966764,1.922042197,25.11725091,7.221788744
Ireland,GDP (current US$),2.12E+11,2.22E+11,2.91E+11,3.31E+11
Iran (Islamic Republic of),"Personal remittances, received (% of GDP)",0.455725438,0.242470495,0.344671671,0.292943303
Iran (Islamic Republic of),"Personal remittances, received (current US$)",1032000000,1181000000,1330000000,1330000000
Iran (Islamic Republic of),GDP growth (annual %),3.189804087,5.797938302,-1.32064512,3.755187367
Iran (Islamic Republic of),GDP (current US$),2.26E+11,4.87E+11,3.86E+11,4.54E+11
Iraq,"Personal remittances, received (% of GDP)",1.423484257,0.127565825,0.565920029,0.563526017
Iraq,"Personal remittances, received (current US$)",711100000,176700000,1004500000,1088500000
Iraq,GDP growth (annual %),4.400617409,6.402564845,2.477664617,-1.671287156
Iraq,GDP (current US$),49954890353,1.39E+11,1.77E+11,1.93E+11
Iceland,"Personal remittances, received (% of GDP)",0.391057513,0.989908021,1.228648544,0.764062746
Iceland,"Personal remittances, received (current US$)",65746661.47,135455942.9,213098841.8,187115096.1
Iceland,GDP growth (annual %),6.330004316,-3.435878079,4.467860508,4.603781379
Iceland,GDP (current US$),16812529924,13683689802,17344165907,24489493459
Israel,"Personal remittances, received (% of GDP)",0.264656009,0.244509838,0.283921109,0.280579856
Israel,"Personal remittances, received (current US$)",376900000,571500000,853100000,991200000
Israel,GDP growth (annual %),3.947908904,5.507560152,2.567352135,3.44461203
Israel,GDP (current US$),1.42E+11,2.34E+11,3.00E+11,3.53E+11
Italy,"Personal remittances, received (% of GDP)",0.220953343,0.375380186,0.524290935,0.500375577
Italy,"Personal remittances, received (current US$)",4093518585,7977047600,9606441417,9740162570
Italy,GDP growth (annual %),0.949666258,1.686523403,0.923992488,1.68418261
Italy,GDP (current US$),1.85E+12,2.13E+12,1.83E+12,1.95E+12
Jamaica,"Personal remittances, received (% of GDP)",15.72262907,15.35152938,16.69251001,16.66055013
Jamaica,"Personal remittances, received (current US$)",1761628767,2026445825,2361233874,2462613879
Jamaica,GDP growth (annual %),0.893797936,-1.457848415,0.90484599,0.978556223
Jamaica,GDP (current US$),11204416000,13200286270,14145469269,14781107822
Jordan,"Personal remittances, received (% of GDP)",19.23058889,13.64503077,14.08600182,10.87177119
Jordan,"Personal remittances, received (current US$)",2420874471,3622957746,5348309859,4431971831
Jordan,GDP growth (annual %),8.146583289,2.311392474,2.39169597,2.115732889
Jordan,GDP (current US$),12588665303,26551480959,37968970381,40765867419
Japan,"Personal remittances, received (% of GDP)",0.019030559,0.029551578,0.075751597,0.091421275
Japan,"Personal remittances, received (current US$)",904981240.7,1684468955,3325097903,4443028775
Japan,GDP growth (annual %),1.662670405,4.191739259,1.222921041,1.928757251
Japan,GDP (current US$),4.76E+12,5.70E+12,4.39E+12,4.86E+12
Kazakhstan,"Personal remittances, received (% of GDP)",0.108574816,0.15235412,0.159592265,0.344055338
Kazakhstan,"Personal remittances, received (current US$)",62021921.33,225556234.3,294269675.9,560420963.9
Kazakhstan,GDP growth (annual %),9.699999999,7.3,1.2,4.1
Kazakhstan,GDP (current US$),57123671734,1.48E+11,1.84E+11,1.63E+11
Kenya,"Personal remittances, received (% of GDP)",2.268082854,1.714389395,2.451684119,2.491519543
Kenya,"Personal remittances, received (current US$)",424991045.9,685757272.4,1569267846,1962255797
Kenya,GDP growth (annual %),5.906666082,8.405699224,5.718507134,4.862538221
Kenya,GDP (current US$),18737897745,40000088347,64007750179,78757391333
Kyrgyzstan,"Personal remittances, received (% of GDP)",12.7324666,26.41011628,25.27189147,32.27053226
Kyrgyzstan,"Personal remittances, received (current US$)",313250258.3,1266195469,1687701982,2485778060
Kyrgyzstan,GDP growth (annual %),-0.175548229,-0.471566848,3.9,4.7
Kyrgyzstan,GDP (current US$),2460248026,4794357795,6678178340,7702934800
Cambodia,"Personal remittances, received (% of GDP)",2.601283954,4.958570873,6.56772097,5.838057426
Cambodia,"Personal remittances, received (current US$)",163700000,557456183.5,1185470633,1294717701
Cambodia,GDP growth (annual %),13.25008691,5.963078575,7.036087179,7.01503011
Cambodia,GDP (current US$),6293046162,11242275199,18049954289,22177200512
Kiribati,"Personal remittances, received (% of GDP)",,10.02427031,8.209572095,9.677910921
Kiribati,"Personal remittances, received (current US$)",,15649980.56,14048045.1,17959541.39
Kiribati,GDP growth (annual %),4.951631626,-0.923884657,10.40540793,0.328439777
Kiribati,GDP (current US$),112133944.3,156120895.2,171117872.4,185572501.5
Saint Kitts and Nevis,"Personal remittances, received (% of GDP)",5.238811278,6.133799938,2.159314011,2.199570809
Saint Kitts and Nevis,"Personal remittances, received (current US$)",30266233.33,47033062.22,20217968.27,21819905.26
Saint Kitts and Nevis,GDP growth (annual %),9.695235313,-1.466050863,2.146656524,1.170562676
Saint Kitts and Nevis,GDP (current US$),577730934.1,766785071.2,936314411.5,992007403.1
Republic of Korea,"Personal remittances, received (% of GDP)",0.57902067,0.534829012,0.467462262,0.426352838
Republic of Korea,"Personal remittances, received (current US$)",5200400000,5853700000,6463900000,6526400000
Republic of Korea,GDP growth (annual %),3.923677392,6.496793586,2.790236167,3.062768462
Republic of Korea,GDP (current US$),8.98E+11,1.09E+12,1.38E+12,1.53E+12
Kuwait,"Personal remittances, received (% of GDP)",,0.004165789,0.029908966,0.019198227
Kuwait,"Personal remittances, received (current US$)",,4808113.945,34265894.53,22951786.93
Kuwait,GDP growth (annual %),10.07595099,-2.367061944,0.593019617,-3.48154919
Kuwait,GDP (current US$),80797945205,1.15E+11,1.15E+11,1.20E+11
Latin America & Caribbean (excluding high income),"Personal remittances, received (% of GDP)",1.920151723,1.159192108,1.505545913,1.65637652
Latin America & Caribbean (excluding high income),"Personal remittances, received (current US$)",48622702454,56108131378,67912822103,80861724078
Latin America & Caribbean (excluding high income),GDP growth (annual %),4.313142459,6.009045752,-0.064061083,1.734269699
Latin America & Caribbean (excluding high income),GDP (current US$),2.57E+12,4.90E+12,5.00E+12,5.41E+12
Lao People's Democratic Republic,"Personal remittances, received (% of GDP)",0.030341151,0.586075196,1.314851765,1.499756594
Lao People's Democratic Republic,"Personal remittances, received (current US$)",830000,41774224.63,189212313.6,252755290.8
Lao People's Democratic Republic,GDP growth (annual %),7.107568369,8.526905517,7.269591775,6.851431259
Lao People's Democratic Republic,GDP (current US$),2735558726,7127792630,14390391264,16853087485
Lebanon,"Personal remittances, received (% of GDP)",22.91446861,17.99615366,14.96945018,13.25420097
Lebanon,"Personal remittances, received (current US$)",4924310615,6914055025,7480817046,7076921514
Lebanon,GDP growth (annual %),2.748394055,8.037249354,0.415030765,0.551994777
Lebanon,GDP (current US$),21489962080,38419626534,49973893201,53393799668
Liberia,"Personal remittances, received (% of GDP)",3.35668658,14.72632443,20.598819,12.28066958
Liberia,"Personal remittances, received (current US$)",31854955.65,294231962.2,654424479.5,403475872.7
Liberia,GDP growth (annual %),5.281212071,6.099827602,0,2.468626095
Liberia,GDP (current US$),949000000,1998000000,3177000000,3285455000
Libya,"Personal remittances, received (% of GDP)",0.031689595,,,
Libya,"Personal remittances, received (current US$)",15000000,,,
Libya,GDP growth (annual %),11.87072893,5.021289739,-8.862039363,26.67587012
Libya,GDP (current US$),47334148578,74773444901,27842131480,38115981879
Saint Lucia,"Personal remittances, received (% of GDP)",2.663876826,2.072154253,2.291232795,2.1639361
Saint Lucia,"Personal remittances, received (current US$)",27063248.15,28993654.44,37597427.02,39170270.51
Saint Lucia,GDP growth (annual %),-0.410303993,0.303818186,0.27250039,3.671861435
Saint Lucia,GDP (current US$),1015934667,1399203481,1640925667,1810139889
Latin America & Caribbean,"Personal remittances, received (% of GDP)",1.809174724,1.103786992,1.409386206,1.543197682
Latin America & Caribbean,"Personal remittances, received (current US$)",49078289836,56950318894,69137543097,82088431063
Latin America & Caribbean,GDP growth (annual %),4.249671049,5.849832657,0.087392111,1.656188214
Latin America & Caribbean,GDP (current US$),2.86E+12,5.35E+12,5.52E+12,5.97E+12
Least developed countries: UN classification,"Personal remittances, received (% of GDP)",4.499639747,4.124470791,4.521124085,3.992380814
Least developed countries: UN classification,"Personal remittances, received (current US$)",12170667534,26256595061,42399620211,42853443522
Least developed countries: UN classification,GDP growth (annual %),8.282261489,6.226265529,4.047271519,4.841495295
Least developed countries: UN classification,GDP (current US$),3.37E+11,6.73E+11,9.60E+11,1.08E+12
Low income,"Personal remittances, received (% of GDP)",3.893612096,4.893238306,5.913152968,5.894266952
Low income,"Personal remittances, received (current US$)",6280503127,14413173508,24914452043,25763202390
Low income,GDP growth (annual %),6.641829934,6.930957447,2.874425853,4.957841233
Low income,GDP (current US$),1.97E+11,3.68E+11,5.17E+11,5.27E+11
Liechtenstein,"Personal remittances, received (% of GDP)",,,,
Liechtenstein,"Personal remittances, received (current US$)",,,,
Liechtenstein,GDP growth (annual %),4.828074952,,,
Liechtenstein,GDP (current US$),3659251526,5082366478,6268391521,
Sri Lanka,"Personal remittances, received (% of GDP)",8.094537876,7.26853335,8.6840907,8.168961561
Sri Lanka,"Personal remittances, received (current US$)",1975536000,4123130000,6999731475,7190296015
Sri Lanka,GDP growth (annual %),6.241748045,8.015967371,5.007683305,3.419819189
Sri Lanka,GDP (current US$),24405791045,56725749222,80604080689,88019706804
Lower middle income,"Personal remittances, received (% of GDP)",4.414008365,4.049467818,4.275658645,4.043012033
Lower middle income,"Personal remittances, received (current US$)",92514281644,1.81E+11,2.47E+11,2.61E+11
Lower middle income,GDP growth (annual %),6.596625655,6.845015339,5.585128712,5.557649482
Lower middle income,GDP (current US$),2.16E+12,4.46E+12,5.78E+12,6.52E+12
Low & middle income,"Personal remittances, received (% of GDP)",1.782610707,1.4718562,1.625244107,1.524684576
Low & middle income,"Personal remittances, received (current US$)",1.73E+11,3.02E+11,4.32E+11,4.45E+11
Low & middle income,GDP growth (annual %),6.996254237,7.362324521,3.888344613,4.857397353
Low & middle income,GDP (current US$),9.87E+12,2.07E+13,2.72E+13,2.99E+13
Lesotho,"Personal remittances, received (% of GDP)",35.62594972,25.83508118,14.772202,15.55150462
Lesotho,"Personal remittances, received (current US$)",599353498.2,610124769.9,370828477.7,400959055.8
Lesotho,GDP growth (annual %),3.466122481,6.072038316,2.766659687,-2.286299107
Lesotho,GDP (current US$),1682350935,2361613520,2510312801,2578265356
Late-demographic dividend,"Personal remittances, received (% of GDP)",0.860619529,0.698363393,0.759169687,0.646185177
Late-demographic dividend,"Personal remittances, received (current US$)",50129427215,91410723930,1.37E+11,1.29E+11
Late-demographic dividend,GDP growth (annual %),7.170854167,7.620953212,3.875715833,4.695157965
Late-demographic dividend,GDP (current US$),6.16E+12,1.35E+13,1.84E+13,2.04E+13
Lithuania,"Personal remittances, received (% of GDP)",2.85325104,4.508044359,3.30545277,2.73783377
Lithuania,"Personal remittances, received (current US$)",745428267.4,1673409404,1372314972,1301688270
Lithuania,GDP growth (annual %),7.727407918,1.639819649,2.020627995,4.139948473
Lithuania,GDP (current US$),26125575942,37120517694,41516701871,47544459559
Luxembourg,"Personal remittances, received (% of GDP)",3.210335894,3.106886277,2.898859211,2.994763031
Luxembourg,"Personal remittances, received (current US$)",1198976815,1653251140,1658275022,1866227306
Luxembourg,GDP growth (annual %),3.172442733,4.86496856,3.915962767,1.54566061
Luxembourg,GDP (current US$),37347394603,53212476812,57204400105,62316359824
Latvia,"Personal remittances, received (% of GDP)",2.240729858,5.293749283,4.918093002,4.152927059
Latvia,"Personal remittances, received (current US$)",379187600.8,1257655513,1326550507,1265118729
Latvia,GDP growth (annual %),10.69703706,-3.940670306,2.971703832,4.636479621
Latvia,GDP (current US$),16922504045,23757368290,26972863394,30463302414
"China, Macao SAR","Personal remittances, received (% of GDP)",0.439540716,0.166598303,0.087138772,0.05028871
"China, Macao SAR","Personal remittances, received (current US$)",53150239.34,46853508.75,39527609.17,25425686.27
"China, Macao SAR",GDP growth (annual %),8.060186412,25.26388071,-21.59448768,9.703992759
"China, Macao SAR",GDP (current US$),12092222042,28123640999,45361678147,50559431846
St. Martin (French part),"Personal remittances, received (% of GDP)",,,,
St. Martin (French part),"Personal remittances, received (current US$)",,,,
St. Martin (French part),GDP growth (annual %),,,,
St. Martin (French part),GDP (current US$),,,,
Morocco,"Personal remittances, received (% of GDP)",7.361251708,6.889900968,6.823044804,6.219197132
Morocco,"Personal remittances, received (current US$)",4589226820,6422541530,6903543638,6823002118
Morocco,GDP growth (annual %),3.291639684,3.815717917,4.536378168,4.087506817
Morocco,GDP (current US$),62343022651,93216746662,1.01E+11,1.10E+11
Monaco,"Personal remittances, received (% of GDP)",,,,
Monaco,"Personal remittances, received (current US$)",,,,
Monaco,GDP growth (annual %),1.895415281,2.054293852,4.942329761,-3.5
Monaco,GDP (current US$),4203084194,5362649007,6258178995,6400946586
Republic of Moldova,"Personal remittances, received (% of GDP)",30.62169893,25.13032208,19.88475061,16.94861095
Republic of Moldova,"Personal remittances, received (current US$)",915080000,1752830000,1540120000,1638890000
Republic of Moldova,GDP growth (annual %),7.500000095,7.100000092,-0.338235296,4.690793428
Republic of Moldova,GDP (current US$),2988338439,6974960345,7745231660,9669759987
Madagascar,"Personal remittances, received (% of GDP)",2.017603573,5.221407547,3.354232069,2.989546897
Madagascar,"Personal remittances, received (current US$)",101672956.3,455825544.2,326844541.4,342776977.9
Madagascar,GDP growth (annual %),4.602899965,0.263110856,3.116614714,4.30687978
Madagascar,GDP (current US$),5039293031,8729936136,9744243531,11465850504
Maldives,"Personal remittances, received (% of GDP)",0.194028097,0.122062735,0.088662708,0.082559878
Maldives,"Personal remittances, received (current US$)",2257250,3159198.48,3643527.316,4016988.865
Maldives,GDP growth (annual %),-13.12905343,7.265129068,2.884567526,6.911694465
Maldives,GDP (current US$),1163362438,2588176055,4109424800,4865546026
Middle East & North Africa,"Personal remittances, received (% of GDP)",1.951693651,1.668364541,1.935969891,2.088602055
Middle East & North Africa,"Personal remittances, received (current US$)",23514262587,38219979525,53156736729,59037067303
Middle East & North Africa,GDP growth (annual %),5.046369872,5.046856195,2.509975644,1.604305246
Middle East & North Africa,GDP (current US$),1.53E+12,2.77E+12,3.15E+12,3.28E+12
Mexico,"Personal remittances, received (% of GDP)",2.591733014,2.087373049,2.241069938,2.786574181
Mexico,"Personal remittances, received (current US$)",22741840920,22080259154,26233171803,32270507679
Mexico,GDP growth (annual %),2.307807066,5.118118143,3.287991599,2.069715185
Mexico,GDP (current US$),8.77E+11,1.06E+12,1.17E+12,1.16E+12
Marshall Islands,"Personal remittances, received (% of GDP)",17.21420647,13.46611793,15.21443985,13.88037276
Marshall Islands,"Personal remittances, received (current US$)",23743313.99,22214933.55,27340028.91,28340029
Marshall Islands,GDP growth (annual %),2.915454115,6.453637685,-0.364546612,3.599971042
Marshall Islands,GDP (current US$),137928600,164969100,179697900,204173400
Middle income,"Personal remittances, received (% of GDP)",1.746836437,1.427490902,1.56044614,1.463855452
Middle income,"Personal remittances, received (current US$)",1.66E+11,2.88E+11,4.07E+11,4.20E+11
Middle income,GDP growth (annual %),7.001143742,7.368550205,3.902790831,4.856024965
Middle income,GDP (current US$),9.67E+12,2.03E+13,2.67E+13,2.94E+13
TFYR Macedonia,"Personal remittances, received (% of GDP)",3.620113974,4.123782291,3.046910475,2.788236107
TFYR Macedonia,"Personal remittances, received (current US$)",226568479,387931157,306656775,314499343
TFYR Macedonia,GDP growth (annual %),4.723733083,3.358750858,3.855610302,0.240521014
TFYR Macedonia,GDP (current US$),6258600714,9407168702,10064515432,11279509014
Mali,"Personal remittances, received (% of GDP)",2.837232299,4.426974669,6.233841297,5.758016794
Mali,"Personal remittances, received (current US$)",177186056.2,472745533.9,816601762.1,883257573.6
Mali,GDP growth (annual %),6.534762657,5.413452222,5.962581591,5.400000103
Mali,GDP (current US$),6245031690,10678749467,13099495530,15339614407
Malta,"Personal remittances, received (% of GDP)",3.4748869,2.626938445,2.563130308,2.058412875
Malta,"Personal remittances, received (current US$)",222213853.1,229622255.2,274302796.2,262423006.1
Malta,GDP growth (annual %),3.783652259,3.542683214,10.66106138,6.705510407
Malta,GDP (current US$),6394851387,8741059603,10701866983,12748803180
Myanmar,"Personal remittances, received (% of GDP)",1.08024715,0.231838845,3.358536488,3.864125653
Myanmar,"Personal remittances, received (current US$)",129488927.9,114854849.3,2004623474,2578109273
Myanmar,GDP growth (annual %),13.56895002,9.634439452,6.99284029,6.758628824
Myanmar,GDP (current US$),11986972419,49540813342,59687410897,66719084836
Middle East & North Africa (excluding high income),"Personal remittances, received (% of GDP)",3.271126756,2.843854318,3.670720051,4.124085219
Middle East & North Africa (excluding high income),"Personal remittances, received (current US$)",22782270363,37138557453,51223534023,56764772074
Middle East & North Africa (excluding high income),GDP growth (annual %),4.539043091,5.271638711,0.984977951,3.042903434
Middle East & North Africa (excluding high income),GDP (current US$),6.99E+11,1.38E+12,1.44E+12,1.44E+12
Montenegro,"Personal remittances, received (% of GDP)",,10.05174758,11.58570666,10.78822683
Montenegro,"Personal remittances, received (current US$)",,416061137.2,469558655.9,522645580.9
Montenegro,GDP growth (annual %),4.180601527,2.734341541,3.390420876,4.716464962
Montenegro,GDP (current US$),2257174481,4139192053,4052913386,4844592067
Mongolia,"Personal remittances, received (% of GDP)",7.012106212,3.703223223,2.220588888,2.390884239
Mongolia,"Personal remittances, received (current US$)",176948504.1,266242560.5,260910769.8,273364998.1
Mongolia,GDP growth (annual %),7.25366544,6.365161685,2.379835807,5.30166847
Mongolia,GDP (current US$),2523471532,7189481824,11749620620,11433635876
Northern Mariana Islands,"Personal remittances, received (% of GDP)",,,,
Northern Mariana Islands,"Personal remittances, received (current US$)",,,,
Northern Mariana Islands,GDP growth (annual %),-12.66620014,1.383647799,3.396226415,25.14231499
Northern Mariana Islands,GDP (current US$),1061000000,799000000,931000000,1593000000
Mozambique,"Personal remittances, received (% of GDP)",0.762468386,1.140186311,0.96550306,2.038717644
Mozambique,"Personal remittances, received (current US$)",58891885.44,115777234.5,142879136.5,257936772.5
Mozambique,GDP growth (annual %),8.720667877,6.687221601,6.593985957,3.736958241
Mozambique,GDP (current US$),7723846195,10154238250,14798413628,12651912500
Mauritania,"Personal remittances, received (% of GDP)",,,,1.551026381
Mauritania,"Personal remittances, received (current US$)",,,,77170265.83
Mauritania,GDP growth (annual %),8.969422318,4.773697175,1.399999997,3.02948016
Mauritania,GDP (current US$),2184445123,4337794151,4832547925,4975432191
Mauritius,"Personal remittances, received (% of GDP)",0.009388472,0.008140601,1.912181766,1.887295442
Mauritius,"Personal remittances, received (current US$)",609194.4962,814358.9092,223577781.4,250243134.9
Mauritius,GDP growth (annual %),1.777543046,4.377203227,3.553071704,3.814152108
Mauritius,GDP (current US$),6488750454,10003670690,11692287066,13259351418
Malawi,"Personal remittances, received (% of GDP)",0.616315246,0.312767556,0.650971972,0.648861263
Malawi,"Personal remittances, received (current US$)",22531928.65,21767544.64,41487828.03,40899621.82
Malawi,GDP growth (annual %),3.268725828,6.874065635,2.799999999,4.000030517
Malawi,GDP (current US$),3655909664,6959655571,6373212641,6303292264
Malaysia,"Personal remittances, received (% of GDP)",0.778193154,0.432491586,0.554119957,0.52364384
Malaysia,"Personal remittances, received (current US$)",1116972560,1102925378,1643720838,1647945225
Malaysia,GDP growth (annual %),5.332139149,7.424847386,5.091515721,5.897009293
Malaysia,GDP (current US$),1.44E+11,2.55E+11,2.97E+11,3.15E+11
North America,"Personal remittances, received (% of GDP)",0.040323732,0.050510752,0.039712049,0.036093655
North America,"Personal remittances, received (current US$)",5728388577,8390512764,9297336324,9133360815
North America,GDP growth (annual %),3.482480344,2.612244506,2.662726012,2.291170807
North America,GDP (current US$),1.42E+13,1.66E+13,1.98E+13,2.11E+13
Namibia,"Personal remittances, received (% of GDP)",0.246629409,0.614293402,0.400609981,0.355976437
Namibia,"Personal remittances, received (current US$)",17563446.86,69305764.72,46673693.35,48292447.47
Namibia,GDP growth (annual %),2.529262728,6.039249546,6.086376114,-0.867877108
Namibia,GDP (current US$),7121391946,11282192605,11650656642,13566192143
New Caledonia,"Personal remittances, received (% of GDP)",,,,
New Caledonia,"Personal remittances, received (current US$)",512232802.1,491844506.8,612898777.6,621061693
New Caledonia,GDP growth (annual %),,,,
New Caledonia,GDP (current US$),,,,
Niger,"Personal remittances, received (% of GDP)",1.949111807,2.348319634,2.376352958,3.243823724
Niger,"Personal remittances, received (current US$)",66369885.04,134292521.4,171517261.8,263389083.4
Niger,GDP growth (annual %),4.499999999,8.36421953,4.337072369,4.893436692
Niger,GDP (current US$),3405134832,5718664505,7217667781,8119710126
